Date,Open,High,Low,Close,Volume,Stock
2024-04-24 00:00:00-04:00,408.09,410.99,405.32,407.59,15065300,MSFT
2024-04-25 00:00:00-04:00,392.61,398.45,386.63,397.6,40586500,MSFT
2024-04-26 00:00:00-04:00,410.69,411.51,404.3,404.86,29694700,MSFT
2024-04-29 00:00:00-04:00,403.79,404.86,397.75,400.8,19582100,MSFT
2024-04-30 00:00:00-04:00,400.05,400.71,387.77,387.93,28781400,MSFT
2024-05-01 00:00:00-04:00,391.2,400.28,388.91,393.52,23562500,MSFT
2024-05-02 00:00:00-04:00,396.23,398.49,393.23,396.41,17709400,MSFT
2024-05-03 00:00:00-04:00,400.83,405.69,400.41,405.2,17446700,MSFT
2024-05-06 00:00:00-04:00,407.29,412.44,404.91,412.05,16996600,MSFT
2024-05-07 00:00:00-04:00,413.17,413.18,407.62,407.87,20018200,MSFT
2024-05-08 00:00:00-04:00,406.7,410.75,405.25,409.06,11792300,MSFT
2024-05-09 00:00:00-04:00,409.09,411.24,407.63,410.84,14689700,MSFT
2024-05-10 00:00:00-04:00,411.45,413.89,410.32,413.25,13402300,MSFT
2024-05-13 00:00:00-04:00,416.51,416.85,409.34,412.23,15440200,MSFT
2024-05-14 00:00:00-04:00,410.54,415.99,410.07,415.06,15109300,MSFT
2024-05-15 00:00:00-04:00,417.15,423.05,416.52,422.32,22239500,MSFT
2024-05-16 00:00:00-04:00,421.04,424.65,419.59,420.23,17530100,MSFT
2024-05-17 00:00:00-04:00,421.78,422.16,417.28,419.45,15352200,MSFT
2024-05-20 00:00:00-04:00,419.45,426.0,419.23,424.57,16272100,MSFT
2024-05-21 00:00:00-04:00,426.06,432.19,424.09,428.27,21453300,MSFT
2024-05-22 00:00:00-04:00,429.32,431.63,426.36,429.75,18073700,MSFT
2024-05-23 00:00:00-04:00,432.19,432.82,424.65,426.23,17211700,MSFT
2024-05-24 00:00:00-04:00,426.42,430.28,423.65,429.39,11845800,MSFT
2024-05-28 00:00:00-04:00,428.86,430.04,425.83,429.55,15718000,MSFT
2024-05-29 00:00:00-04:00,424.92,430.16,424.92,428.4,15517100,MSFT
2024-05-30 00:00:00-04:00,423.54,423.54,413.49,413.92,28424800,MSFT
2024-05-31 00:00:00-04:00,416.0,416.0,403.78,414.38,47995300,MSFT
2024-06-03 00:00:00-04:00,414.78,415.68,408.18,412.78,17484700,MSFT
2024-06-04 00:00:00-04:00,411.69,415.69,408.94,415.32,14348900,MSFT
2024-06-05 00:00:00-04:00,417.06,423.32,415.55,423.25,16988000,MSFT
2024-06-06 00:00:00-04:00,423.25,424.54,419.82,423.76,14861300,MSFT
2024-06-07 00:00:00-04:00,425.43,425.51,422.24,423.09,13621700,MSFT
2024-06-10 00:00:00-04:00,423.94,427.31,423.13,427.1,14003000,MSFT
2024-06-11 00:00:00-04:00,424.71,432.04,424.48,431.9,14551100,MSFT
2024-06-12 00:00:00-04:00,434.54,442.6,432.47,440.27,22366200,MSFT
2024-06-13 00:00:00-04:00,440.06,442.59,438.58,440.79,15960600,MSFT
2024-06-14 00:00:00-04:00,437.49,442.34,435.93,441.77,13582000,MSFT
2024-06-17 00:00:00-04:00,441.79,450.13,439.93,447.56,20790000,MSFT
2024-06-18 00:00:00-04:00,448.9,449.33,444.09,445.54,17112500,MSFT
2024-06-20 00:00:00-04:00,445.5,445.73,440.48,444.9,19877400,MSFT
2024-06-21 00:00:00-04:00,446.58,449.77,445.71,448.97,34486200,MSFT
2024-06-24 00:00:00-04:00,448.99,451.94,445.61,446.86,15913700,MSFT
2024-06-25 00:00:00-04:00,447.44,450.61,445.95,450.14,16747500,MSFT
2024-06-26 00:00:00-04:00,448.19,452.78,447.38,451.35,16507000,MSFT
2024-06-27 00:00:00-04:00,451.37,455.35,450.96,452.04,14806300,MSFT
2024-06-28 00:00:00-04:00,452.25,454.56,445.61,446.15,28362300,MSFT
2024-07-01 00:00:00-04:00,447.85,456.55,444.86,455.91,17662800,MSFT
2024-07-02 00:00:00-04:00,452.38,458.76,452.29,458.45,13979800,MSFT
2024-07-03 00:00:00-04:00,457.37,460.19,457.06,459.94,9932800,MSFT
2024-07-05 00:00:00-04:00,458.78,467.51,458.14,466.72,16000300,MSFT
2024-07-08 00:00:00-04:00,465.71,466.86,463.62,465.4,12962300,MSFT
2024-07-09 00:00:00-04:00,466.16,466.49,457.18,458.71,17207200,MSFT
2024-07-10 00:00:00-04:00,460.39,465.62,458.03,465.41,18196100,MSFT
2024-07-11 00:00:00-04:00,462.15,463.94,450.74,453.88,23111200,MSFT
2024-07-12 00:00:00-04:00,453.51,455.54,449.84,452.73,16324300,MSFT
2024-07-15 00:00:00-04:00,452.48,456.44,450.62,453.14,14429400,MSFT
2024-07-16 00:00:00-04:00,453.4,453.48,445.86,448.71,17175700,MSFT
2024-07-17 00:00:00-04:00,441.79,444.05,438.39,442.72,21778000,MSFT
2024-07-18 00:00:00-04:00,443.54,443.85,433.62,439.58,20794800,MSFT
2024-07-19 00:00:00-04:00,432.32,440.35,431.22,436.32,20940400,MSFT
2024-07-22 00:00:00-04:00,441.0,443.8,438.12,442.14,15808800,MSFT
2024-07-23 00:00:00-04:00,443.1,447.58,442.3,444.05,13107100,MSFT
2024-07-24 00:00:00-04:00,439.66,440.69,426.82,428.13,26805800,MSFT
2024-07-25 00:00:00-04:00,428.03,429.03,416.76,417.65,29943800,MSFT
2024-07-26 00:00:00-04:00,417.45,428.15,416.52,424.5,23583800,MSFT
2024-07-29 00:00:00-04:00,430.8,431.37,423.94,425.96,15125800,MSFT
2024-07-30 00:00:00-04:00,426.95,428.28,416.61,422.16,32687600,MSFT
2024-07-31 00:00:00-04:00,419.74,421.02,411.47,417.6,42891400,MSFT
2024-08-01 00:00:00-04:00,420.03,426.69,412.35,416.36,30296400,MSFT
2024-08-02 00:00:00-04:00,411.75,414.25,403.61,407.76,29437900,MSFT
2024-08-05 00:00:00-04:00,388.47,400.32,384.89,394.44,40709200,MSFT
2024-08-06 00:00:00-04:00,399.28,404.94,397.78,398.89,24946500,MSFT
2024-08-07 00:00:00-04:00,407.9,409.34,396.75,397.71,20650900,MSFT
2024-08-08 00:00:00-04:00,401.72,405.13,399.22,401.97,20203000,MSFT
2024-08-09 00:00:00-04:00,403.3,407.32,401.54,405.29,19276700,MSFT
2024-08-12 00:00:00-04:00,406.33,408.02,403.51,406.08,16762900,MSFT
2024-08-13 00:00:00-04:00,408.85,414.2,408.83,413.27,19414300,MSFT
2024-08-14 00:00:00-04:00,414.05,416.97,411.71,416.11,18267000,MSFT
2024-08-15 00:00:00-04:00,419.8,421.11,417.66,421.03,20752100,MSFT
2024-08-16 00:00:00-04:00,420.6,421.34,417.3,418.47,22775600,MSFT
2024-08-19 00:00:00-04:00,418.96,421.75,416.46,421.53,15234000,MSFT
2024-08-20 00:00:00-04:00,421.7,425.86,421.64,424.8,16387600,MSFT
2024-08-21 00:00:00-04:00,424.08,426.4,421.72,424.14,16067300,MSFT
2024-08-22 00:00:00-04:00,424.36,426.79,414.61,415.55,19361900,MSFT
2024-08-23 00:00:00-04:00,416.98,419.26,412.09,416.79,18493800,MSFT
2024-08-26 00:00:00-04:00,416.37,417.28,411.34,413.49,13152800,MSFT
2024-08-27 00:00:00-04:00,412.86,414.36,410.25,413.84,13492900,MSFT
2024-08-28 00:00:00-04:00,414.88,415.0,407.31,410.6,14882700,MSFT
2024-08-29 00:00:00-04:00,414.94,422.05,410.6,413.12,17045200,MSFT
2024-08-30 00:00:00-04:00,415.6,417.49,412.13,417.14,24308300,MSFT
2024-09-03 00:00:00-04:00,417.91,419.88,407.03,409.44,20313600,MSFT
2024-09-04 00:00:00-04:00,405.91,411.24,404.37,408.9,15135800,MSFT
2024-09-05 00:00:00-04:00,407.62,413.1,406.13,408.39,14195500,MSFT
2024-09-06 00:00:00-04:00,409.06,410.65,400.8,401.7,19609500,MSFT
2024-09-09 00:00:00-04:00,407.24,408.65,402.15,405.72,15295100,MSFT
2024-09-10 00:00:00-04:00,408.2,416.33,407.7,414.2,19594300,MSFT
2024-09-11 00:00:00-04:00,415.5,423.99,409.58,423.04,19266900,MSFT
2024-09-12 00:00:00-04:00,423.31,427.37,419.75,427.0,17418800,MSFT
2024-09-13 00:00:00-04:00,425.83,431.83,425.46,430.59,15874600,MSFT
2024-09-16 00:00:00-04:00,430.6,433.53,428.22,431.34,13834700,MSFT
2024-09-17 00:00:00-04:00,440.23,441.85,432.27,435.15,18874200,MSFT
2024-09-18 00:00:00-04:00,435.0,436.03,430.41,430.81,18898000,MSFT
2024-09-19 00:00:00-04:00,441.23,441.5,436.9,438.69,21706600,MSFT
2024-09-20 00:00:00-04:00,437.22,439.24,434.22,435.27,55167100,MSFT
2024-09-23 00:00:00-04:00,434.28,436.46,430.39,433.51,15128900,MSFT
2024-09-24 00:00:00-04:00,433.0,433.35,426.1,429.17,17015800,MSFT
2024-09-25 00:00:00-04:00,429.83,433.12,428.57,432.11,13396400,MSFT
2024-09-26 00:00:00-04:00,435.09,435.3,429.13,431.31,14492000,MSFT
2024-09-27 00:00:00-04:00,431.52,431.85,427.47,428.02,14896100,MSFT
2024-09-30 00:00:00-04:00,428.21,430.42,425.37,430.3,16807300,MSFT
2024-10-01 00:00:00-04:00,428.45,428.48,418.81,420.69,19092900,MSFT
2024-10-02 00:00:00-04:00,422.58,422.82,416.71,417.13,16582300,MSFT
2024-10-03 00:00:00-04:00,417.63,419.55,414.29,416.54,13686400,MSFT
2024-10-04 00:00:00-04:00,418.24,419.75,414.97,416.06,19169700,MSFT
2024-10-07 00:00:00-04:00,416.0,417.11,409.0,409.54,20919800,MSFT
2024-10-08 00:00:00-04:00,410.9,415.66,408.17,414.71,19229300,MSFT
2024-10-09 00:00:00-04:00,415.86,420.38,414.3,417.46,14974300,MSFT
2024-10-10 00:00:00-04:00,415.23,417.35,413.15,415.84,13848400,MSFT
2024-10-11 00:00:00-04:00,416.14,417.13,413.25,416.32,14144900,MSFT
2024-10-14 00:00:00-04:00,417.77,424.04,417.52,419.14,16653100,MSFT
2024-10-15 00:00:00-04:00,422.18,422.48,415.26,418.74,18900200,MSFT
2024-10-16 00:00:00-04:00,415.17,416.36,410.48,416.12,15508900,MSFT
2024-10-17 00:00:00-04:00,422.36,422.5,415.59,416.72,14820000,MSFT
2024-10-18 00:00:00-04:00,417.14,419.65,416.26,418.16,17145300,MSFT
2024-10-21 00:00:00-04:00,416.12,418.96,413.75,418.78,14206100,MSFT
2024-10-22 00:00:00-04:00,418.49,430.58,418.04,427.51,25482200,MSFT
2024-10-23 00:00:00-04:00,430.86,431.08,422.53,424.6,19654400,MSFT
2024-10-24 00:00:00-04:00,425.33,425.98,422.4,424.73,13581600,MSFT
2024-10-25 00:00:00-04:00,426.76,432.52,426.57,428.15,16899100,MSFT
2024-10-28 00:00:00-04:00,431.66,431.94,426.3,426.59,14882400,MSFT
2024-10-29 00:00:00-04:00,428.0,433.17,425.8,431.95,17644100,MSFT
2024-10-30 00:00:00-04:00,437.44,438.5,432.1,432.53,29749100,MSFT
2024-10-31 00:00:00-04:00,415.36,416.16,406.3,406.35,53971000,MSFT
2024-11-01 00:00:00-04:00,409.01,415.5,407.5,410.37,24230400,MSFT
2024-11-04 00:00:00-05:00,409.8,410.42,405.57,408.46,19672300,MSFT
2024-11-05 00:00:00-05:00,408.37,414.9,408.08,411.46,17626000,MSFT
2024-11-06 00:00:00-05:00,412.42,420.45,410.52,420.18,26681800,MSFT
2024-11-07 00:00:00-05:00,421.28,426.85,419.88,425.43,19901800,MSFT
2024-11-08 00:00:00-05:00,425.32,426.5,421.78,422.54,16891400,MSFT
2024-11-11 00:00:00-05:00,422.52,424.81,416.0,418.01,24503300,MSFT
2024-11-12 00:00:00-05:00,418.25,424.44,417.2,423.03,19401200,MSFT
2024-11-13 00:00:00-05:00,421.64,429.33,418.21,425.2,21502200,MSFT
2024-11-14 00:00:00-05:00,425.0,428.17,420.0,426.89,30246900,MSFT
2024-11-15 00:00:00-05:00,419.82,422.8,413.64,415.0,28247600,MSFT
2024-11-18 00:00:00-05:00,414.87,418.4,412.1,415.76,24742000,MSFT
2024-11-19 00:00:00-05:00,413.11,417.94,411.55,417.79,18133500,MSFT
2024-11-20 00:00:00-05:00,416.87,417.29,410.58,415.49,19191700,MSFT
2024-11-21 00:00:00-05:00,419.5,419.78,410.29,412.87,20780200,MSFT
2024-11-22 00:00:00-05:00,411.37,417.4,411.06,417.0,24814600,MSFT
2024-11-25 00:00:00-05:00,418.38,421.08,414.85,418.79,27691100,MSFT
2024-11-26 00:00:00-05:00,419.59,429.04,418.85,427.99,23458900,MSFT
2024-11-27 00:00:00-05:00,425.11,427.23,422.02,422.99,18332400,MSFT
2024-11-29 00:00:00-05:00,420.09,424.88,417.8,423.46,16271900,MSFT
2024-12-02 00:00:00-05:00,421.57,433.0,421.31,430.98,20207200,MSFT
2024-12-03 00:00:00-05:00,429.84,432.47,427.74,431.2,18302000,MSFT
2024-12-04 00:00:00-05:00,433.03,439.67,432.63,437.42,26009400,MSFT
2024-12-05 00:00:00-05:00,437.92,444.66,436.17,442.62,21697800,MSFT
2024-12-06 00:00:00-05:00,442.3,446.1,441.77,443.57,18821000,MSFT
2024-12-09 00:00:00-05:00,442.6,448.33,440.5,446.02,19144400,MSFT
2024-12-10 00:00:00-05:00,444.39,449.62,441.6,443.33,18469500,MSFT
2024-12-11 00:00:00-05:00,444.05,450.35,444.05,448.99,19200200,MSFT
2024-12-12 00:00:00-05:00,449.11,456.16,449.11,449.56,20834800,MSFT
2024-12-13 00:00:00-05:00,448.44,451.43,445.58,447.27,20177800,MSFT
2024-12-16 00:00:00-05:00,447.27,452.18,445.28,451.59,23598800,MSFT
2024-12-17 00:00:00-05:00,451.01,455.29,449.57,454.46,22733500,MSFT
2024-12-18 00:00:00-05:00,451.32,452.65,437.02,437.39,24444500,MSFT
2024-12-19 00:00:00-05:00,441.62,443.18,436.32,437.03,22963700,MSFT
2024-12-20 00:00:00-05:00,433.11,443.74,428.63,436.6,64263700,MSFT
2024-12-23 00:00:00-05:00,436.74,437.65,432.83,435.25,19152500,MSFT
2024-12-24 00:00:00-05:00,434.65,439.6,434.19,439.33,7164500,MSFT
2024-12-26 00:00:00-05:00,439.08,440.94,436.63,438.11,8194200,MSFT
2024-12-27 00:00:00-05:00,434.6,435.22,426.35,430.53,18117700,MSFT
2024-12-30 00:00:00-05:00,426.06,427.55,421.9,424.83,13158700,MSFT
2024-12-31 00:00:00-05:00,426.1,426.73,420.66,421.5,13246500,MSFT
2025-01-02 00:00:00-05:00,425.53,426.07,414.85,418.58,16896500,MSFT
2025-01-03 00:00:00-05:00,421.08,424.03,419.54,423.35,16640200,MSFT
2024-01-04 00:00:00-05:00,137.92,138.66,135.86,135.9,27137700,GOOGL
2024-01-05 00:00:00-05:00,136.26,136.66,134.66,135.24,22506000,GOOGL
2024-01-08 00:00:00-05:00,135.8,138.51,135.77,138.34,21404000,GOOGL
2024-01-09 00:00:00-05:00,138.0,140.98,137.65,140.44,24759600,GOOGL
2024-01-10 00:00:00-05:00,140.49,142.48,140.4,141.77,21320200,GOOGL
2024-01-11 00:00:00-05:00,142.97,144.7,140.13,141.57,24008700,GOOGL
2024-01-12 00:00:00-05:00,142.15,142.68,141.31,142.13,18768600,GOOGL
2024-01-16 00:00:00-05:00,141.49,143.83,140.94,141.98,22670500,GOOGL
2024-01-17 00:00:00-05:00,140.84,141.33,138.4,140.96,20968600,GOOGL
2024-01-18 00:00:00-05:00,141.54,143.69,141.48,142.96,25746400,GOOGL
2024-01-19 00:00:00-05:00,144.22,145.92,143.86,145.85,33300700,GOOGL
2024-01-22 00:00:00-05:00,146.57,147.85,145.31,145.46,32200400,GOOGL
2024-01-23 00:00:00-05:00,145.36,146.65,144.97,146.51,21636100,GOOGL
2024-01-24 00:00:00-05:00,148.0,149.31,147.57,148.16,25233500,GOOGL
2024-01-25 00:00:00-05:00,149.53,152.5,149.0,151.32,29149100,GOOGL
2024-01-26 00:00:00-05:00,150.55,151.99,150.46,151.64,26115500,GOOGL
2024-01-29 00:00:00-05:00,151.51,153.22,150.88,152.96,27784300,GOOGL
2024-01-30 00:00:00-05:00,152.25,153.07,150.64,150.91,36331800,GOOGL
2024-01-31 00:00:00-05:00,143.1,143.48,139.36,139.59,71910000,GOOGL
2024-02-01 00:00:00-05:00,141.61,142.54,140.28,140.65,40466500,GOOGL
2024-02-02 00:00:00-05:00,138.76,142.1,136.01,141.87,62470600,GOOGL
2024-02-05 00:00:00-05:00,142.3,144.94,142.26,143.16,38505400,GOOGL
2024-02-06 00:00:00-05:00,144.13,144.83,142.67,143.58,29128200,GOOGL
2024-02-07 00:00:00-05:00,144.24,145.09,143.41,145.01,25208900,GOOGL
2024-02-08 00:00:00-05:00,145.3,145.8,144.58,145.38,22563800,GOOGL
2024-02-09 00:00:00-05:00,146.15,148.9,145.65,148.46,26829500,GOOGL
2024-02-12 00:00:00-05:00,147.88,148.8,146.84,147.0,21564100,GOOGL
2024-02-13 00:00:00-05:00,144.4,146.14,143.17,144.62,27837700,GOOGL
2024-02-14 00:00:00-05:00,145.55,145.99,143.57,145.41,22704200,GOOGL
2024-02-15 00:00:00-05:00,142.62,143.0,139.95,142.25,37590700,GOOGL
2024-02-16 00:00:00-05:00,142.47,142.67,139.63,140.01,31451100,GOOGL
2024-02-20 00:00:00-05:00,139.16,141.57,138.99,140.61,25144700,GOOGL
2024-02-21 00:00:00-05:00,140.94,142.17,140.17,142.04,23315700,GOOGL
2024-02-22 00:00:00-05:00,144.41,144.48,142.28,143.57,27191900,GOOGL
2024-02-23 00:00:00-05:00,143.15,144.16,142.91,143.44,19493800,GOOGL
2024-02-26 00:00:00-05:00,141.63,141.93,136.89,137.07,53641800,GOOGL
2024-02-27 00:00:00-05:00,137.52,138.75,136.59,138.38,33099200,GOOGL
2024-02-28 00:00:00-05:00,137.4,137.51,134.92,135.89,37328600,GOOGL
2024-02-29 00:00:00-05:00,136.78,138.36,135.91,137.96,42133000,GOOGL
2024-03-01 00:00:00-05:00,137.93,138.37,136.43,136.64,31119500,GOOGL
2024-03-04 00:00:00-05:00,135.17,135.17,131.43,132.87,55999400,GOOGL
2024-03-05 00:00:00-05:00,131.4,132.76,130.2,132.19,40194800,GOOGL
2024-03-06 00:00:00-05:00,132.64,133.1,130.38,130.93,35318600,GOOGL
2024-03-07 00:00:00-05:00,132.31,134.45,131.13,133.89,37738200,GOOGL
2024-03-08 00:00:00-05:00,133.73,137.59,133.52,134.92,39343100,GOOGL
2024-03-11 00:00:00-04:00,135.64,138.6,135.64,137.17,32437800,GOOGL
2024-03-12 00:00:00-04:00,136.54,138.88,136.54,138.0,27563400,GOOGL
2024-03-13 00:00:00-04:00,138.5,140.58,138.49,139.29,23347200,GOOGL
2024-03-14 00:00:00-04:00,140.68,143.07,139.95,142.58,42753400,GOOGL
2024-03-15 00:00:00-04:00,141.99,142.66,139.52,140.67,49460600,GOOGL
2024-03-18 00:00:00-04:00,148.07,151.6,146.64,147.15,69273700,GOOGL
2024-03-19 00:00:00-04:00,147.62,148.25,145.55,146.5,24070400,GOOGL
2024-03-20 00:00:00-04:00,147.47,148.32,146.21,148.2,21311500,GOOGL
2024-03-21 00:00:00-04:00,148.93,149.83,146.37,147.07,24755600,GOOGL
2024-03-22 00:00:00-04:00,148.58,151.03,148.44,150.23,29175700,GOOGL
2024-03-25 00:00:00-04:00,149.4,149.84,147.29,149.53,19229300,GOOGL
2024-03-26 00:00:00-04:00,149.68,151.71,149.44,150.13,22149100,GOOGL
2024-03-27 00:00:00-04:00,150.63,151.09,148.36,150.33,22879200,GOOGL
2024-03-28 00:00:00-04:00,150.31,150.88,149.63,150.38,24485400,GOOGL
2024-04-01 00:00:00-04:00,150.15,155.18,150.07,154.93,31730800,GOOGL
2024-04-02 00:00:00-04:00,152.95,154.14,151.6,154.0,24586000,GOOGL
2024-04-03 00:00:00-04:00,153.05,154.52,152.18,154.36,24705000,GOOGL
2024-04-04 00:00:00-04:00,152.95,154.21,149.91,149.99,34724700,GOOGL
2024-04-05 00:00:00-04:00,149.49,152.87,149.06,151.95,23449300,GOOGL
2024-04-08 00:00:00-04:00,152.23,154.71,152.06,154.29,20702000,GOOGL
2024-04-09 00:00:00-04:00,155.53,157.99,154.63,156.03,31113000,GOOGL
2024-04-10 00:00:00-04:00,155.65,156.04,154.12,155.58,22838600,GOOGL
2024-04-11 00:00:00-04:00,156.34,159.1,155.89,158.83,27166400,GOOGL
2024-04-12 00:00:00-04:00,157.39,159.64,156.57,157.16,25329200,GOOGL
2024-04-15 00:00:00-04:00,158.29,158.66,154.03,154.3,27136500,GOOGL
2024-04-16 00:00:00-04:00,153.63,155.09,152.88,153.84,20779500,GOOGL
2024-04-17 00:00:00-04:00,155.06,156.51,154.02,154.91,21763100,GOOGL
2024-04-18 00:00:00-04:00,154.78,156.37,154.06,155.45,19883000,GOOGL
2024-04-19 00:00:00-04:00,155.64,155.8,151.75,153.53,32239100,GOOGL
2024-04-22 00:00:00-04:00,153.75,157.07,153.5,155.72,26446200,GOOGL
2024-04-23 00:00:00-04:00,156.39,158.4,155.72,157.69,21151600,GOOGL
2024-04-24 00:00:00-04:00,156.92,158.99,156.6,158.56,22779100,GOOGL
2024-04-25 00:00:00-04:00,150.78,155.92,150.33,155.44,57109700,GOOGL
2024-04-26 00:00:00-04:00,173.74,174.08,169.04,171.33,64665300,GOOGL
2024-04-29 00:00:00-04:00,168.45,168.94,164.61,165.55,45610000,GOOGL
2024-04-30 00:00:00-04:00,165.01,167.49,162.01,162.19,33562900,GOOGL
2024-05-01 00:00:00-04:00,163.71,166.52,162.5,163.27,33493200,GOOGL
2024-05-02 00:00:00-04:00,164.19,166.13,163.3,166.02,24294500,GOOGL
2024-05-03 00:00:00-04:00,166.95,167.35,162.46,166.64,34662400,GOOGL
2024-05-06 00:00:00-04:00,166.86,167.53,165.43,167.49,21871300,GOOGL
2024-05-07 00:00:00-04:00,167.89,171.14,167.78,170.63,28039700,GOOGL
2024-05-08 00:00:00-04:00,168.39,169.54,168.13,168.77,19569100,GOOGL
2024-05-09 00:00:00-04:00,168.78,170.07,167.57,169.35,15346700,GOOGL
2024-05-10 00:00:00-04:00,167.42,169.24,165.59,168.04,29799900,GOOGL
2024-05-13 00:00:00-04:00,163.67,168.67,163.41,168.53,31327600,GOOGL
2024-05-14 00:00:00-04:00,169.16,170.63,168.19,169.72,25127100,GOOGL
2024-05-15 00:00:00-04:00,170.01,172.03,169.89,171.89,26948400,GOOGL
2024-05-16 00:00:00-04:00,172.66,174.49,172.07,173.55,27867900,GOOGL
2024-05-17 00:00:00-04:00,173.55,175.63,173.06,175.42,24479300,GOOGL
2024-05-20 00:00:00-04:00,175.55,178.12,175.44,176.28,22554400,GOOGL
2024-05-21 00:00:00-04:00,176.26,177.51,175.17,177.21,16989400,GOOGL
2024-05-22 00:00:00-04:00,176.0,176.51,174.58,175.74,17880000,GOOGL
2024-05-23 00:00:00-04:00,176.43,177.61,172.33,172.92,21024900,GOOGL
2024-05-24 00:00:00-04:00,174.35,175.14,173.02,174.36,16572500,GOOGL
2024-05-28 00:00:00-04:00,173.82,176.63,173.74,175.76,20572200,GOOGL
2024-05-29 00:00:00-04:00,174.8,176.2,174.09,175.26,23388700,GOOGL
2024-05-30 00:00:00-04:00,174.57,174.59,171.17,171.49,22958700,GOOGL
2024-05-31 00:00:00-04:00,171.24,172.43,168.83,171.88,37638900,GOOGL
2024-06-03 00:00:00-04:00,171.92,173.9,170.54,172.54,27459100,GOOGL
2024-06-04 00:00:00-04:00,172.65,173.22,171.27,173.16,26879600,GOOGL
2024-06-05 00:00:00-04:00,174.57,176.01,173.3,174.78,22068500,GOOGL
2024-06-06 00:00:00-04:00,175.26,176.51,175.12,176.09,23251000,GOOGL
2024-06-07 00:00:00-04:00,176.41,177.23,173.67,173.83,19661400,GOOGL
2024-06-10 00:00:00-04:00,174.54,176.62,172.33,174.58,23779200,GOOGL
2024-06-11 00:00:00-04:00,175.79,176.4,173.34,176.18,21540600,GOOGL
2024-06-12 00:00:00-04:00,177.81,179.96,175.68,177.35,27864700,GOOGL
2024-06-13 00:00:00-04:00,175.68,176.3,174.45,174.73,20913300,GOOGL
2024-06-14 00:00:00-04:00,173.79,176.62,173.72,176.35,18063600,GOOGL
2024-06-17 00:00:00-04:00,175.03,177.92,174.38,176.8,19618500,GOOGL
2024-06-18 00:00:00-04:00,176.7,176.95,173.67,174.66,21869900,GOOGL
2024-06-20 00:00:00-04:00,174.94,176.85,174.56,175.86,20160100,GOOGL
2024-06-21 00:00:00-04:00,176.56,180.4,176.17,179.19,58582700,GOOGL
2024-06-24 00:00:00-04:00,179.72,180.44,178.23,178.78,18298000,GOOGL
2024-06-25 00:00:00-04:00,179.18,183.84,178.98,183.58,23235600,GOOGL
2024-06-26 00:00:00-04:00,182.18,184.05,182.03,183.43,19839000,GOOGL
2024-06-27 00:00:00-04:00,183.73,185.59,183.57,184.95,18848900,GOOGL
2024-06-28 00:00:00-04:00,183.87,184.67,181.51,181.7,29156600,GOOGL
2024-07-01 00:00:00-04:00,182.58,183.43,180.85,182.54,16006100,GOOGL
2024-07-02 00:00:00-04:00,181.6,185.11,181.11,184.78,17372500,GOOGL
2024-07-03 00:00:00-04:00,184.39,185.63,183.55,185.36,10242100,GOOGL
2024-07-05 00:00:00-04:00,185.4,190.39,185.34,190.13,20967500,GOOGL
2024-07-08 00:00:00-04:00,189.43,189.7,187.32,188.56,21035900,GOOGL
2024-07-09 00:00:00-04:00,189.84,190.89,188.25,188.51,15121400,GOOGL
2024-07-10 00:00:00-04:00,188.68,191.28,188.56,190.71,15952500,GOOGL
2024-07-11 00:00:00-04:00,189.38,190.39,184.62,185.11,25625800,GOOGL
2024-07-12 00:00:00-04:00,184.62,186.65,184.03,184.61,22898400,GOOGL
2024-07-15 00:00:00-04:00,184.46,187.78,184.46,186.07,16474000,GOOGL
2024-07-16 00:00:00-04:00,186.9,188.21,182.92,183.47,18290700,GOOGL
2024-07-17 00:00:00-04:00,182.52,183.1,179.46,180.57,20734100,GOOGL
2024-07-18 00:00:00-04:00,181.48,182.05,176.03,177.25,25315700,GOOGL
2024-07-19 00:00:00-04:00,178.44,179.84,176.69,177.22,18881900,GOOGL
2024-07-22 00:00:00-04:00,180.14,182.25,179.79,181.22,24100300,GOOGL
2024-07-23 00:00:00-04:00,181.6,183.16,181.09,181.34,36352700,GOOGL
2024-07-24 00:00:00-04:00,173.17,175.76,171.4,172.2,49585200,GOOGL
2024-07-25 00:00:00-04:00,172.09,172.99,166.78,166.87,44852000,GOOGL
2024-07-26 00:00:00-04:00,166.74,167.68,163.66,166.59,41336900,GOOGL
2024-07-29 00:00:00-04:00,168.41,170.01,167.58,169.11,20293800,GOOGL
2024-07-30 00:00:00-04:00,169.82,170.81,168.02,169.87,18959700,GOOGL
2024-07-31 00:00:00-04:00,172.81,173.82,169.59,171.12,25729100,GOOGL
2024-08-01 00:00:00-04:00,169.83,173.62,168.46,170.34,24531400,GOOGL
2024-08-02 00:00:00-04:00,166.03,168.09,164.26,166.25,29130100,GOOGL
2024-08-05 00:00:00-04:00,155.12,164.02,154.55,158.86,53630700,GOOGL
2024-08-06 00:00:00-04:00,158.94,160.17,156.02,157.9,49004600,GOOGL
2024-08-07 00:00:00-04:00,160.85,162.58,158.08,158.55,25138600,GOOGL
2024-08-08 00:00:00-04:00,160.11,163.29,159.81,161.63,25578800,GOOGL
2024-08-09 00:00:00-04:00,159.62,163.39,158.67,163.27,28602300,GOOGL
2024-08-12 00:00:00-04:00,163.94,164.49,161.44,161.89,15895300,GOOGL
2024-08-13 00:00:00-04:00,163.01,164.32,162.57,163.75,18551700,GOOGL
